Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
32,Female,1,8.25045,6.533314263,9.67126,5.827729516,Fiction,ESTP
29,Male,0,4.3628,6.518211854,4.08401,5.356610969,Others,ESFP
26,Male,0,1.78962,4.080292859,6.04822,5.055409683,Sports,INFJ
29,Female,0,0.6462,5.400745971,5.6866,6.999626896,Fiction,INTJ
27,Male,0,7.54273,7.463789572,2.60454,7.731346614,Sports,ESFJ
36,Female,0,0.74621,6.471404661,5.85155,5.737805653,Sports,ISTJ
29,Male,0,0.35884,7.865639416,0.73003,4.114436031,Others,ISFP
33,Male,0,3.63887,7.384058654,9.2849,6.130709841,Fiction,ISTJ
33,Male,1,2.27421,5.054697705,9.08502,3.407940006,Sports,INTP
38,Female,0,1.69106,5.207499303,6.12662,6.562413908,Fiction,INTJ
24,Female,0,3.01245,7.085025024,9.25982,3.493383646,Sports,ISTP
22,Female,0,0.34769,3.287238826,6.42438,6.304238502,Others,INTJ
31,Female,0,2.86623,6.524991367,9.36233,3.510053316,Sports,ISTP
26,Male,0,9.55823,2.859699657,8.9715,6.0762033,Fiction,ENTJ
28,Female,1,5.43954,4.075601853,9.06465,3.748001103,Fiction,ENTP
32,Female,1,5.0873,5.391816776,8.22982,0.782976577,Technology,ENTP
23,Female,0,4.03032,4.442976883,0.72905,3.621622512,Fiction,ENFP
26,Male,1,2.16733,5.279111413,0.20217,2.131895123,Arts,INFP
20,Female,1,9.1987,5.887259899,6.26943,5.465224225,Fiction,ENTP
33,Male,0,9.67256,6.472762557,0.41125,1.425835711,Fiction,ESFP
36,Male,0,9.72789,7.474291661,8.19892,6.058458096,Arts,ESTJ
22,Female,0,8.38532,5.229922279,1.07833,6.919491643,Arts,ENFJ
29,Male,0,9.89037,7.108806781,7.9924,6.581517148,Sports,ESTJ
28,Male,1,2.57974,2.937899163,2.95367,3.754779512,Arts,INFP
32,Female,1,1.94152,5.249070013,3.94246,3.840098953,Fiction,INFP
25,Female,0,0.44013,1.223513163,9.22837,2.090920946,Fiction,INTP
31,Male,0,6.5,6.111663065,5.96109,2.510590138,Fiction,ESFP
29,Female,0,1.13043,4.459903154,9.66376,5.306157462,Others,INTP
40,Female,0,9.7027,6.828945709,6.41199,6.352692398,Technology,ESTJ
21,Male,0,0.29245,4.121117999,8.66337,6.297034656,Fiction,INTJ
32,Female,0,8.15503,6.342186989,7.80123,5.4960033,Sports,ESTJ
27,Female,0,4.75832,6.339005479,4.32897,3.114283137,Technology,ESFP
33,Female,1,2.89949,6.584266986,4.16106,4.191593288,Others,ISFP
20,Female,0,7.13311,5.540544446,0.45402,6.781366164,Sports,ENFJ
20,Male,1,3.56999,7.638948854,7.97418,2.50755475,Fiction,INTP
28,Male,0,1.53545,6.547861527,0.81292,5.496091498,Arts,ISFP
25,Male,1,3.76221,6.434437934,7.14089,5.122947272,Fiction,INTP
33,Male,0,8.99605,6.131762624,5.81872,6.074588326,Technology,ESFJ
21,Male,0,4.76464,5.605501327,2.64349,6.620107087,Sports,ENFJ
30,Female,0,8.91651,5.668246039,9.61866,3.821261467,Others,ENTP
32,Male,0,5.52661,4.406983191,6.51782,4.16022163,Arts,ENTP
26,Female,0,2.50427,3.355243423,8.50165,6.682877125,Technology,INTJ
21,Male,0,2.02363,3.987027341,2.82586,6.889137986,Sports,INFJ
36,Female,0,6.49861,6.332135742,9.38428,5.643112945,Fiction,ESTP
21,Male,0,0.37196,6.243676043,7.00877,6.577622789,Sports,INTJ
31,Female,0,3.29457,6.691297442,6.76696,4.116951633,Others,ISTP
24,Female,0,6.41508,6.46302691,5.14413,6.728995948,Arts,ESTJ
21,Female,0,5.09483,6.141774383,1.60586,5.260123734,Sports,ENFJ
30,Male,0,2.38867,7.576394032,4.48254,6.298974346,Sports,ISFJ
21,Female,0,9.26575,6.497133042,4.61636,5.629504386,Technology,ENFP
24,Female,0,2.37512,7.274130948,2.56814,6.22033805,Arts,ISFJ
26,Male,0,3.10904,6.888008884,4.46505,6.40345792,Arts,ISFJ
25,Female,0,1.13608,4.504443071,9.40502,4.530059621,Arts,INTP
35,Male,1,7.70675,4.391335538,9.68155,4.387729664,Technology,ENTP
23,Female,1,5.23988,6.721597356,7.06488,1.832261453,Technology,ESTP
32,Female,1,1.13422,5.514206659,5.74649,5.093297789,Others,INTP
28,Female,0,2.1971,6.888062483,2.69219,7.024179481,Fiction,ISFJ
20,Male,0,8.03635,3.655956531,6.89428,4.276177808,Others,ENTP
26,Male,1,2.33488,6.362093485,8.31445,6.521537911,Others,ISTP
28,Female,0,6.39146,6.446203229,0.32369,5.557822726,Sports,ESFJ
35,Female,0,0.03778,2.585603017,7.83681,4.247871878,Fiction,INTP
33,Male,0,2.97888,6.974275211,4.84454,6.362597562,Technology,ISFJ
26,Male,1,1.23648,7.644093025,5.2819,4.892024916,Arts,ISFP
34,Female,0,2.96645,4.982956649,0.22513,5.356006555,Sports,INFJ
23,Male,0,7.92939,5.500012793,9.58401,6.544977933,Arts,ENTJ
22,Male,0,0.27704,6.91062127,8.97674,6.280106991,Fiction,ISTJ
29,Male,0,0.40568,6.478013907,3.92586,6.305243524,Fiction,ISFJ
24,Male,0,1.08347,6.607879233,7.94385,6.302842657,Fiction,ISTJ
30,Male,0,1.81593,6.186244878,5.78841,6.058688349,Technology,ISFJ
23,Male,0,1.03333,4.729749619,2.91066,6.146799065,Fiction,INFJ
38,Male,0,2.14212,5.871477881,5.09874,3.153142924,Technology,INFP
20,Male,0,4.61263,4.005871266,9.72897,6.281537137,Arts,INTJ
26,Female,1,1.60891,6.484287314,0.95972,5.834560422,Sports,ISFP
31,Female,0,6.82865,5.304985305,1.83093,6.633520803,Technology,ENFJ
22,Female,0,2.08839,4.102140152,8.90546,5.093382237,Arts,INTP
29,Male,0,2.567,6.931277779,4.43104,6.369265836,Fiction,ISFJ
24,Female,0,2.68224,6.283308409,3.91625,6.532018708,Others,ISFJ
25,Female,1,5.25023,6.687083949,3.41221,7.448432911,Others,ESFP
28,Male,0,4.06616,3.779657768,9.40461,5.925655813,Arts,INTP
27,Female,1,3.44051,6.524882508,3.54906,1.497907158,Arts,ISFP
22,Female,0,4.19506,5.95447324,2.35069,6.349377426,Arts,ENFJ
32,Male,1,2.14355,5.7043073,8.71984,4.527623881,Technology,INTP
25,Male,0,0.93659,7.191934729,6.98571,3.52727956,Others,ISTP
22,Male,0,1.94968,4.762145524,4.93278,6.621695264,Arts,INFJ
25,Male,0,8.43716,4.441528022,8.9831,6.158076454,Arts,ENTJ
35,Male,0,7.30154,6.215750442,0.75953,4.667142493,Others,ESFP
30,Male,0,9.57605,6.493935343,9.67377,3.238708651,Others,ESTP
31,Female,0,1.31168,6.25188874,7.62086,5.465745302,Sports,ISTJ
31,Female,0,6.35038,6.185438956,6.62798,4.314938899,Arts,ESTP
25,Male,0,2.46678,6.271450939,5.89972,5.054671831,Others,ISFP
20,Male,1,0.55977,5.280101261,0.47314,6.786816196,Fiction,INFP
24,Male,0,7.0525,6.385763232,8.44896,6.78641152,Arts,ENTJ
30,Male,0,5.91464,4.95472424,1.38682,5.039597387,Sports,ENFJ
25,Male,1,9.18936,6.278097841,1.70247,5.07097086,Fiction,ESFP
28,Male,0,2.63255,6.128835455,2.52131,3.221405348,Others,ISFP
29,Male,1,2.68146,6.795340629,6.43114,4.161272611,Fiction,ISFP
33,Female,0,4.14477,7.713260841,8.37904,6.037112409,Technology,ESTJ
24,Male,0,9.58961,4.593648586,2.02931,7.468275473,Fiction,ENFJ
20,Female,0,1.007,3.109531653,0.14711,4.347673427,Fiction,INFP
24,Male,1,4.58217,5.639110299,0.4541,4.553336184,Technology,INFP
29,Female,0,9.5429,5.488899149,7.94534,6.257836931,Technology,ENTJ
22,Male,0,9.56566,5.910946198,6.05681,6.554007281,Sports,ENFJ
28,Male,0,5.30572,3.506231024,8.65204,6.370632768,Fiction,ENTJ
22,Female,0,2.40988,3.883258003,3.75467,4.818819753,Arts,INFP
25,Female,0,1.80496,6.662784617,6.43561,4.152147285,Technology,ISTP
33,Female,0,6.32575,3.361035431,5.89816,6.269902212,Technology,ENTJ
29,Female,0,7.68953,7.199771966,6.96868,4.218512959,Arts,ESTP
24,Female,0,6.39768,5.406721446,7.51212,5.592823774,Sports,ENTJ
28,Male,0,2.2343,6.296535814,7.62626,4.393386553,Fiction,ISTP
22,Male,0,2.17667,6.324299266,5.21818,3.527707426,Fiction,INFP
34,Male,1,7.77529,3.81462067,7.00149,2.83865063,Arts,ENTP
25,Male,0,6.75074,3.976262363,8.50755,6.69465066,Fiction,ENTJ
28,Female,1,9.83237,7.25097269,5.28949,3.242292877,Fiction,ESFP
24,Female,0,2.30823,6.169233861,8.47496,4.091033083,Arts,ISTP
25,Male,0,7.06956,3.682937134,6.36332,4.597059532,Others,ENFP
25,Female,0,9.01684,6.285397119,9.84478,5.565043762,Sports,ESTJ
25,Male,0,8.01821,7.242793508,2.57641,7.033528269,Fiction,ESFJ
25,Male,0,0.97886,6.5316548,6.32317,4.644157859,Sports,ISFP
20,Female,0,5.84508,6.693441618,3.30939,5.149218302,Sports,ENFJ
24,Female,0,7.72481,3.943724542,8.20215,1.3909791,Technology,ENTP
27,Female,0,5.91382,5.304707353,8.84463,1.959741106,Others,ENTP
42,Male,0,3.09272,4.68334419,1.59153,4.465567704,Fiction,INFP
22,Female,0,1.09875,3.631206312,4.26424,5.238934214,Sports,INFJ
24,Male,0,3.22051,6.916655426,8.03127,6.01720796,Fiction,ISTJ
21,Male,0,8.90347,5.109303389,8.04152,4.826611137,Others,ENTP
29,Female,0,7.64164,6.152815837,8.94101,7.006957576,Technology,ESTJ
25,Male,0,5.04951,7.124628556,5.99064,3.49754987,Fiction,ISFP
30,Female,0,0.64026,8.355188552,0.86898,5.155877173,Sports,ISFJ
26,Male,0,4.67454,6.845934339,9.09711,3.483663839,Sports,ISTP
28,Female,0,7.28509,5.608019238,1.95732,6.090505769,Fiction,ENFJ
33,Female,0,0.18132,5.781109736,8.95061,7.382842731,Arts,INTJ
30,Female,0,9.14816,6.992384308,0.91329,4.116631555,Arts,ESFP
27,Female,0,8.52062,7.552764129,3.90411,6.405246665,Fiction,ESFJ
27,Female,0,1.55519,6.679436738,1.13405,4.504241377,Sports,ISFP
35,Male,0,0.34099,4.761294739,7.8648,6.631128919,Sports,INTJ
26,Female,0,4.79,6.666376245,5.82836,4.40799939,Fiction,ESTP
26,Male,0,9.86473,6.954351184,1.95878,4.753573476,Fiction,ESFP
35,Male,0,1.64495,6.462407535,5.70522,4.495188351,Others,ISFP
25,Male,1,0.69724,6.405615147,4.3932,5.969718962,Fiction,ISFP
41,Male,0,2.19999,5.625510432,2.17578,6.230167682,Others,INFJ
27,Male,1,0.13613,6.532733075,0.53087,4.898314235,Technology,ISFP
29,Male,0,7.48201,7.307861529,1.71483,6.146006555,Fiction,ESFJ
29,Male,1,4.22336,6.296418063,0.28009,3.870990763,Fiction,ISFP
24,Female,0,8.19882,4.847585525,7.32158,6.036418824,Fiction,ENTJ
32,Female,0,0.09766,4.774237952,2.80906,6.196760983,Technology,INFJ
25,Male,0,6.85535,6.145270486,0.7217,2.658122429,Fiction,ESFP
22,Male,1,3.64892,7.691749365,7.54078,4.45966175,Fiction,ESTP
25,Male,0,9.99167,6.623230775,0.48232,6.362637603,Technology,ESFJ
21,Female,0,6.55053,4.378145697,2.69895,6.234969446,Technology,ENFJ
38,Female,0,5.18418,4.903609055,6.54349,5.909833173,Fiction,ENTP
32,Male,0,4.21628,5.833007275,0.50305,5.256117876,Fiction,INFP
33,Female,0,3.59429,7.682232285,8.10861,5.123970158,Sports,ISTJ
28,Male,0,2.54278,4.011355151,5.15754,3.322834045,Fiction,INFP
26,Male,0,6.228,6.394673674,1.13405,3.825437634,Fiction,ESFP
39,Female,0,2.57374,4.334992645,0.2781,7.261162761,Fiction,INFJ
23,Male,0,2.18826,6.727546294,8.64407,7.903877623,Others,ISTJ
20,Female,0,0.72338,7.069316811,7.71501,5.231005233,Fiction,INTP
24,Male,0,5.57834,7.716708807,6.26881,6.082517001,Fiction,ESFJ
28,Male,0,5.64505,6.698598273,9.17294,6.032140722,Fiction,ESTJ
29,Male,1,0.78876,6.10572056,8.97515,7.97900554,Fiction,ISTP
29,Male,0,3.7984,6.383740753,5.05933,7.039078156,Arts,ESFJ
25,Male,1,8.84082,4.659756651,9.8398,5.963998521,Arts,ENTP
22,Male,1,7.74171,2.758463726,5.38621,6.122988828,Technology,ENFP
25,Male,1,8.9354,6.466872616,6.71402,4.203469953,Sports,ESTP
35,Male,0,9.1278,6.298573047,3.1144,6.441810303,Fiction,ESFJ
25,Female,0,2.73463,5.568911122,8.98254,3.743823611,Others,INTP
29,Female,0,2.13173,6.982486872,9.74812,6.125844306,Fiction,ISTJ
31,Female,0,3.62144,6.577055105,8.21194,6.227390216,Technology,ESTJ
22,Male,0,5.81737,7.694782276,3.96188,2.581056888,Arts,ESFP
25,Male,0,0.47691,4.377114858,0.89874,6.33200642,Others,INFJ
23,Female,0,2.576,5.965247579,6.94984,6.061141231,Technology,INTJ
23,Female,0,2.48649,5.072632377,9.82179,6.009973958,Sports,INTJ
27,Male,0,9.5084,4.709628552,0.73082,5.604891948,Sports,ENFJ
26,Male,0,5.49372,4.66696028,9.40072,3.597146849,Fiction,ENTP
25,Male,0,5.34717,7.432036639,6.85818,6.188466073,Fiction,ENTJ
22,Female,0,2.35985,4.622197489,0.78151,5.112299137,Fiction,INFP
22,Female,0,9.11608,5.648821748,6.04313,6.083236453,Arts,ENTJ
23,Male,1,5.12691,6.20640719,2.93165,4.376054212,Sports,ENFP
28,Female,0,3.70984,6.104126362,3.71708,5.565451831,Sports,ISFJ
21,Female,0,3.28046,4.354297415,5.54608,6.100391411,Fiction,INTJ
24,Male,0,1.58998,7.118945206,1.47358,6.631884512,Others,ISFJ
35,Male,0,7.68587,6.260406714,0.82842,6.258954825,Fiction,ESFJ
23,Male,1,8.0436,3.308509483,4.40692,4.118390508,Fiction,ENFP
25,Female,0,1.83627,6.114032481,7.39527,2.090900421,Fiction,ISTP
27,Male,0,4.43162,6.827699245,8.98349,6.464235238,Fiction,ESTJ
22,Male,0,1.83824,6.144217872,2.25609,6.024768698,Fiction,ISFJ
23,Male,1,9.93751,6.499476816,9.48158,3.934122258,Fiction,ESTP
21,Female,0,9.02573,5.314755036,8.55725,6.36716026,Technology,ENTJ
29,Female,1,2.03468,4.923906445,2.242,3.77949819,Fiction,INFP
29,Male,0,3.75426,6.959291576,0.3654,4.695720191,Fiction,ESFP
28,Male,0,8.9979,6.356052563,2.70894,5.324280716,Fiction,ESFP
24,Male,0,7.27298,3.402518409,8.44612,7.035904054,Arts,ENTJ
25,Male,0,8.02439,6.248353738,7.77101,6.014164458,Arts,ESTJ
29,Male,0,9.21328,4.586323947,6.61602,6.259015406,Sports,ENTJ
24,Male,0,8.71853,6.347515072,6.21847,5.49692937,Sports,ESFJ
22,Female,0,5.26252,6.159339164,3.45172,4.716190254,Fiction,ESFP
28,Male,1,9.43861,5.179145039,4.28149,6.465925514,Fiction,ENFP
35,Female,0,8.87601,6.345359755,2.86708,3.922373533,Sports,ESFP
24,Male,1,2.97723,6.331702374,0.06188,3.858980207,Fiction,ISFP
25,Female,0,4.57954,5.080977568,5.95595,6.652519292,Fiction,INTJ
23,Male,0,1.61307,3.2269699,9.59535,5.725707397,Others,INTP
30,Female,0,2.36469,4.119344223,7.69692,4.230055293,Fiction,INTP
21,Female,0,1.43353,3.849923925,5.22529,4.741321794,Fiction,INFP
32,Male,0,5.33601,6.564770056,0.78774,5.190565282,Sports,ISFJ
21,Female,0,1.84418,5.359556384,3.52902,4.643297745,Arts,INFP
36,Female,1,1.2447,4.346470412,7.13439,5.792599165,Others,INTP
22,Male,0,6.33449,7.310337355,6.42959,2.719984434,Fiction,ENFP
31,Male,0,8.37781,6.194715339,3.83377,2.880187718,Others,ESFP
39,Female,1,6.05535,2.30035262,3.80105,5.106165661,Fiction,ENFP
28,Male,0,1.24646,6.922106551,8.45723,5.589921317,Sports,ISTJ
44,Male,1,1.02304,7.264974582,1.7643,2.285681866,Technology,ISFP
32,Male,0,6.85635,7.10715787,8.34825,5.542359168,Fiction,ESTP
24,Female,0,3.92221,3.933924839,6.26761,3.526682357,Fiction,INTP
32,Female,0,4.65344,6.467700084,3.29399,4.868680243,Arts,ESFP
31,Male,0,1.97729,7.453855981,9.88407,6.389581834,Fiction,ISTJ
27,Female,0,5.542,5.311776562,8.77033,4.634781903,Others,ENTP
23,Female,0,1.90065,4.484337016,4.96823,4.642370813,Fiction,INFP
21,Female,1,4.83312,4.790397069,3.7149,4.038557875,Sports,ENFP
26,Male,0,5.72534,6.199819676,7.76242,0,Sports,ENTP
33,Male,1,7.12078,5.397076905,1.43357,6.735024165,Fiction,ENFP
46,Male,1,9.11029,6.547406639,5.93521,6.060796387,Arts,ESTP
23,Female,1,0.22161,5.667728571,7.22525,3.52398744,Sports,INTP
21,Male,0,4.09891,5.70111193,8.23598,6.51325673,Arts,INTJ
25,Female,0,6.1891,6.791237221,1.19493,7.570908964,Technology,ESFJ
33,Female,0,7.12201,6.278946042,8.70379,6.272602909,Sports,ESTJ
28,Male,0,9.34227,4.52519813,4.2027,6.308113624,Fiction,ENFJ
32,Female,0,3.48927,7.562247959,9.96719,2.851682617,Others,ESTP
28,Male,1,2.74783,4.893569389,1.28908,3.603894221,Arts,INFP
27,Male,1,4.30926,5.210999481,3.68157,5.404567922,Others,INFP
22,Female,0,9.4042,5.510444926,7.51359,6.873934124,Technology,ENTJ
35,Female,0,1.3582,6.395457986,7.14784,5.096951952,Fiction,ISTP
21,Female,0,7.02388,6.091286767,1.26629,6.435349634,Technology,ENFJ
30,Male,0,8.85171,5.293387255,1.7096,6.327771847,Arts,ENFJ
19,Female,0,7.97617,4.636712323,1.0445,6.768415138,Others,ENFJ
26,Female,1,5.63659,4.06183146,3.87463,4.382618825,Fiction,ENFP
22,Male,0,7.23283,7.423425022,8.12746,3.859154056,Technology,ESTP
26,Male,0,3.06606,5.200090675,8.52372,7.14089398,Arts,INTJ
40,Female,0,8.55777,6.208511702,1.28091,5.026578725,Sports,ESFJ
28,Female,0,7.41983,4.937953868,3.67233,6.149957355,Fiction,ENFJ
27,Female,1,7.70127,6.253285396,6.96689,5.056061644,Others,ESTP
27,Female,0,2.16648,6.575570534,9.07985,6.688547817,Others,ISTJ
29,Female,0,9.36944,5.136884969,7.25746,3.501350464,Sports,ENTP
28,Male,1,2.92904,6.637398671,5.92189,3.615978705,Fiction,ISFP
28,Male,0,7.48681,6.755023582,0.21421,5.57356327,Fiction,ESFP
32,Male,0,8.19933,6.38168699,6.78282,6.015627776,Others,ESTJ
36,Male,1,5.92105,7.772264249,1.24368,3.159783292,Others,ESFP
25,Female,0,9.0449,5.079511723,5.78219,7.043843351,Fiction,ENTJ
49,Male,0,1.01434,6.392072543,5.48236,6.199784135,Others,ISFJ
28,Male,1,4.15292,6.122100007,3.52115,4.871021718,Fiction,ISFP
28,Female,0,6.23106,6.370990357,7.15305,6.455075503,Fiction,ESTJ
26,Female,0,8.67346,6.943347179,0.81625,3.738475181,Fiction,ESFP
27,Male,0,8.42398,7.483721657,7.2119,4.906829759,Sports,ESTP
21,Female,0,3.78816,4.893414532,2.85193,6.502513741,Sports,ENFJ
27,Male,0,0.45011,3.647891738,4.57811,6.726951061,Others,INFJ
29,Female,0,1.59903,6.823260311,6.17375,5.161753067,Sports,ISTJ
24,Male,0,3.38746,6.126133608,3.51062,4.400037136,Sports,ISFP
26,Female,0,1.8748,6.451108741,6.3584,4.763101808,Technology,ISTP
22,Female,0,5.49578,4.35543637,2.08037,6.893371426,Technology,ENFJ
24,Male,0,1.47651,3.75640351,1.23835,6.150831187,Fiction,INFJ
28,Female,0,5.23814,6.173844097,5.79254,6.750393627,Others,ESTJ
31,Female,0,3.58678,5.026933626,6.43801,6.000681993,Fiction,INTJ
27,Female,1,3.04723,6.986184135,9.65491,4.99452839,Fiction,ISTP
40,Female,0,5.36361,6.270810831,8.66786,6.377776067,Fiction,ESTJ
23,Female,0,2.30426,6.488961577,4.56669,3.838400042,Sports,INFP
25,Male,0,9.55981,4.581549446,2.62255,6.302357995,Fiction,ENFJ
27,Male,0,2.16478,5.782393333,0.20756,7.434073524,Sports,INFJ
35,Male,1,6.76697,7.705672137,4.52085,4.099234068,Sports,ESFP
21,Male,0,2.60987,7.090385763,1.59583,6.490185371,Fiction,INFJ
32,Male,0,0.59433,6.503181305,6.75786,3.693821125,Arts,ISTP
25,Female,0,2.71505,6.10314986,2.25303,6.356966056,Others,ESFJ
31,Male,0,4.75579,4.804951077,1.19642,5.884752548,Arts,INFP
20,Male,1,6.49092,6.573588907,0.31978,4.482682885,Sports,ENFP
28,Female,1,5.67295,3.623607801,2.79692,5.694154877,Arts,ENFP
28,Male,0,2.05698,6.806457242,9.47549,6.12512195,Others,ISTJ
26,Female,0,4.83573,6.754977305,6.35347,6.736357416,Fiction,ESTJ
34,Female,0,1.8945,6.67414405,4.17746,7.024768878,Arts,ISFJ
23,Female,0,1.83969,6.242712658,9.98173,5.115845612,Sports,INTJ
36,Male,0,7.32599,7.206984139,3.89116,3.740357255,Others,ESFP
26,Male,0,9.43363,4.68800691,2.53027,6.354861523,Arts,ENFJ
38,Female,0,1.39107,6.475885503,4.61514,3.126950944,Fiction,ISFP
27,Female,0,1.47851,5.279641366,4.85246,2.551549245,Arts,INTP
26,Female,0,3.04957,6.993158851,7.95402,7.640778222,Fiction,ISTJ
22,Male,0,9.61591,6.547485167,8.44121,6.307346916,Fiction,ENTJ
22,Female,0,2.05296,7.650606364,9.56152,3.141120839,Arts,ISTP
30,Male,1,2.3704,3.11608258,9.00592,5.922286922,Arts,INTP
25,Male,0,5.88471,3.052110727,9.2524,6.428182178,Others,ENTJ
33,Female,0,8.64746,6.531882714,2.35409,6.365315762,Arts,ESFJ
26,Female,0,4.68436,5.579082856,2.88091,3.431968366,Arts,ENFP
29,Male,0,1.59022,4.041309861,8.85974,6.428799393,Sports,INTJ
26,Female,0,1.08828,5.615917129,3.36859,3.955025086,Fiction,INFP
23,Male,0,0.40494,6.77206767,6.06206,6.179139898,Fiction,ISFJ
23,Female,0,5.6109,8.139630998,0.36226,4.578530154,Sports,ESFP
28,Female,0,8.86713,6.584204191,0.96278,3.708473111,Arts,ESFP
25,Male,1,5.3268,3.532588628,7.95897,5.244962241,Arts,ENTP
28,Male,1,8.20443,4.773211769,4.53679,3.383813909,Arts,ENFP
24,Male,0,5.36968,5.022564799,6.71197,6.651872327,Technology,ENTJ
28,Male,1,8.9567,6.317348453,9.7247,6.412707075,Others,ESTP
30,Male,0,1.04844,4.602292593,9.0952,4.1166611,Fiction,INTP
22,Male,1,5.69347,6.380534163,2.04776,3.00842909,Arts,ESFP
33,Female,0,7.81945,6.394155754,7.17795,4.24724214,Others,ESTP
27,Female,0,8.06981,6.698860268,2.62508,6.582041249,Sports,ESFJ
29,Female,0,0.87642,6.881450164,1.52974,5.985577682,Sports,ISFJ
33,Female,0,9.75385,3.608237343,7.95859,6.656228101,Fiction,ENTJ
25,Female,0,9.79692,5.55749914,0.13477,7.336376591,Sports,ENFJ
35,Female,1,3.89412,5.616918962,7.48498,6.09572918,Technology,INTP
35,Female,0,6.61626,7.553383171,6.25458,6.626303047,Fiction,ESTJ
30,Male,1,9.85526,6.185103824,6.16931,4.316707856,Fiction,ESFP
32,Female,0,8.11407,6.252496591,6.03252,6.435817103,Fiction,ESTJ
26,Female,0,8.77354,6.292525434,2.51984,6.839646723,Sports,ESFJ
28,Female,0,0.62744,2.059811758,3.4359,6.528758459,Sports,INFJ
29,Female,0,4.05763,6.490643716,4.51445,6.866862529,Fiction,ESFJ
28,Male,1,1.69147,7.141722669,8.65996,5.073929491,Arts,ISTP
22,Male,1,3.61623,3.599802349,8.97597,5.994865035,Fiction,INTP
20,Male,0,2.41336,6.294774584,6.5403,6.032705252,Sports,INTJ
21,Female,1,3.24758,4.736644791,7.81005,5.492999387,Arts,INTP
21,Male,0,3.23845,6.508916437,7.49608,5.345283149,Sports,INTJ
30,Male,0,2.23091,7.760115119,4.44968,5.847732742,Fiction,ISFP
27,Male,0,9.85812,6.416150873,3.88589,7.143960462,Technology,ESFJ
27,Male,0,9.79235,6.243241644,8.11028,7.398725783,Others,ESTJ
25,Female,0,2.2214,3.545452751,7.78734,4.538772398,Fiction,INTP
31,Female,1,5.64305,6.848303354,7.02648,4.816845037,Technology,ESTP
23,Male,0,0.04713,7.925480572,8.29724,7.208501344,Fiction,ISTJ
21,Male,0,3.49456,6.698030424,3.70857,6.670942243,Others,INFJ
29,Male,1,1.80122,6.151268597,8.35175,3.851467649,Technology,ISTP
38,Female,0,1.02751,6.712142307,8.65521,6.792400061,Fiction,ISTJ
22,Female,0,0.52209,7.190454997,7.1711,3.39587044,Others,ISTP
32,Female,1,6.80425,2.834499817,4.0631,4.301713219,Arts,ENFP
22,Male,0,8.25186,4.852829581,6.72017,5.395009325,Others,ENTP
35,Male,0,1.39335,5.804803297,6.75017,6.385387081,Arts,INTJ
34,Male,0,1.17909,3.694223628,0.14509,2.992646164,Technology,INFP
30,Male,0,9.82184,6.417474057,7.10065,6.50019365,Fiction,ESTJ
22,Male,1,6.02625,3.670866113,6.87607,5.217106979,Fiction,ENTP
20,Male,1,2.85769,5.118187485,6.75491,5.092336254,Arts,INTP
24,Male,0,8.61832,4.902724785,5.92613,7.422739348,Technology,ENFJ
30,Female,0,7.02897,6.147175329,6.00901,2.789838423,Technology,ESTP
35,Male,0,2.11078,6.110883379,3.19403,6.529407624,Fiction,ISFJ
21,Male,0,9.2374,5.864395875,8.66783,5.649767408,Sports,ENTJ
26,Female,0,1.5107,6.484660312,2.41173,5.200429067,Others,ISFP
30,Male,0,9.44266,4.629838027,5.68394,5.55607282,Sports,ENFJ
28,Male,0,2.79686,6.069339525,6.80051,5.620100644,Others,INTP
21,Male,0,4.39182,3.579145626,9.96548,5.480501769,Sports,INTJ
24,Male,1,7.0475,6.700424285,9.03331,5.236535752,Others,ESTP
27,Female,1,5.02314,6.06862773,3.4866,5.908787906,Fiction,ENFP
26,Female,0,7.12366,3.588005733,8.07052,4.266161397,Sports,ENTP
30,Male,1,2.30029,7.310375114,3.62797,3.368536868,Technology,ISFP
40,Male,1,6.10323,6.179655846,0.67672,5.10587072,Others,ESFP
30,Female,0,5.38446,5.056574115,7.50939,6.995067222,Fiction,ENTJ
29,Male,1,9.18524,5.901373326,8.83151,8.317393008,Others,ENTP
25,Male,0,2.68185,7.142298951,3.81815,6.366828721,Fiction,INFJ
24,Female,0,3.19368,5.307633037,4.41107,6.25354729,Others,INFJ
32,Female,0,6.44464,7.80163326,0.42111,4.562962113,Fiction,ESFP
32,Male,1,2.11484,6.514152364,7.93723,4.256315513,Fiction,ISTP
26,Male,1,3.33655,6.546333275,5.36511,4.109395313,Fiction,ISFP
